script_id,script_month,hcp_id,rep_id,product_id,region_id,script_count
S0003609,2024-04-01,HCP0095,REP033,P01,R01,6
S0014354,2024-11-01,HCP0384,REP033,P03,R01,1
S0008853,2024-11-01,HCP0235,REP018,P05,R05,1
S0006600,2024-08-01,HCP0174,REP037,P01,R01,4
S0013550,2024-09-01,HCP0360,REP037,P03,R01,4
S0019265,2024-10-01,HCP0519,REP034,P03,R01,6
S0007199,2024-03-01,HCP0191,REP035,P01,R03,2
S0019380,2024-12-01,HCP0522,REP009,P03,R04,4
S0006779,2024-01-01,HCP0179,REP034,P04,R01,6
S0006146,2024-11-01,HCP0162,REP038,P02,R03,0
S0001237,2024-05-01,HCP0033,REP031,P01,R04,9
S0006463,2024-02-01,HCP0170,REP018,P02,R05,2
S0006053,2024-11-01,HCP0160,REP011,P02,R05,3
S0016982,2024-05-01,HCP0455,REP013,P05,R02,3
S0015286,2024-03-01,HCP0411,REP038,P01,R03,2
S0019424,2024-01-01,HCP0523,REP024,P05,R05,5
S0010147,2024-11-01,HCP0270,REP022,P04,R02,6
S0002395,2024-03-01,HCP0062,REP030,P05,R03,4
S0016784,2024-12-01,HCP0451,REP035,P02,R03,6
S0009684,2024-11-01,HCP0258,REP009,P02,R04,4
S0016317,2024-09-01,HCP0438,REP008,P05,R04,7
S0017708,2024-04-01,HCP0476,REP016,P03,R05,1
S0015784,2024-11-01,HCP0423,REP007,P05,R04,4
S0008411,2024-04-01,HCP0225,REP020,P01,R04,12
S0010578,2024-03-01,HCP0283,REP015,P03,R02,6
S0015713,2024-08-01,HCP0422,REP039,P02,R04,1
S0015984,2024-03-01,HCP0428,REP011,P03,R05,2
S0015691,2024-07-01,HCP0421,REP025,P05,R02,2
S0009810,2024-10-01,HCP0261,REP018,P05,R05,5
S0015892,2024-01-01,HCP0426,REP005,P01,R02,21
S0014501,2024-11-01,HCP0388,REP030,P02,R03,3
S0019145,2024-09-01,HCP0515,REP039,P02,R04,4
S0020176,2024-01-01,HCP0545,REP003,P04,R01,1
S0001328,2024-05-01,HCP0036,REP004,P03,R02,4
S0003538,2024-07-01,HCP0093,REP002,P03,R03,3
S0005736,2024-06-01,HCP0152,REP021,P02,R03,4
S0020789,2024-04-01,HCP0562,REP007,P02,R04,1
S0016533,2024-05-01,HCP0444,REP031,P03,R04,2
S0003277,2024-12-01,HCP0087,REP003,P03,R01,3
S0002747,2024-06-01,HCP0072,REP026,P03,R04,2
S0009042,2024-07-01,HCP0240,REP014,P02,R01,4
S0000103,2024-03-01,HCP0003,REP036,P05,R05,7
S0006625,2024-09-01,HCP0174,REP037,P03,R01,6
S0001662,2024-02-01,HCP0044,REP011,P03,R05,0
S0010753,2024-04-01,HCP0287,REP039,P04,R04,6
S0013685,2024-02-01,HCP0364,REP021,P01,R03,7
S0016740,2024-03-01,HCP0450,REP011,P03,R05,0
S0019985,2024-08-01,HCP0539,REP001,P03,R03,1
S0008089,2024-02-01,HCP0216,REP036,P02,R05,4
S0019805,2024-07-01,HCP0534,REP039,P03,R04,4
S0011214,2024-06-01,HCP0300,REP001,P01,R03,10
S0009160,2024-01-01,HCP0243,REP028,P02,R04,4
S0001695,2024-01-01,HCP0045,REP011,P04,R05,1
S0006604,2024-12-01,HCP0174,REP037,P01,R01,8
S0009936,2024-10-01,HCP0265,REP011,P03,R05,5
S0014089,2024-08-01,HCP0375,REP032,P03,R02,1
S0006291,2024-05-01,HCP0166,REP010,P03,R02,3
S0014921,2024-02-01,HCP0401,REP007,P03,R04,3
S0018371,2024-05-01,HCP0495,REP037,P02,R01,6
S0000269,2024-10-01,HCP0008,REP014,P01,R01,6
S0000519,2024-09-01,HCP0014,REP018,P05,R05,3
S0017504,2024-09-01,HCP0470,REP005,P01,R02,5
S0016462,2024-04-01,HCP0442,REP021,P05,R03,3
S0008957,2024-12-01,HCP0238,REP036,P02,R05,4
S0019407,2024-06-01,HCP0523,REP024,P03,R05,1
S0021825,2024-04-01,HCP0590,REP008,P03,R04,10
S0002359,2024-03-01,HCP0062,REP030,P02,R03,9
S0006024,2024-05-01,HCP0159,REP024,P04,R05,3
S0019653,2024-04-01,HCP0529,REP012,P05,R01,2
S0000938,2024-08-01,HCP0024,REP013,P05,R02,1
S0010993,2024-09-01,HCP0293,REP005,P04,R02,3
S0016167,2024-10-01,HCP0434,REP037,P03,R01,7
S0010505,2024-01-01,HCP0281,REP026,P04,R04,2
S0015799,2024-02-01,HCP0424,REP021,P02,R03,0
S0019236,2024-04-01,HCP0518,REP036,P04,R05,4
S0010264,2024-09-01,HCP0275,REP037,P03,R01,5
S0002135,2024-11-01,HCP0057,REP011,P04,R05,0
S0004966,2024-12-01,HCP0131,REP026,P01,R04,9
S0010331,2024-12-01,HCP0276,REP003,P05,R01,1
S0021836,2024-03-01,HCP0590,REP008,P05,R04,2
S0002775,2024-01-01,HCP0073,REP011,P01,R05,6
S0011133,2024-05-01,HCP0298,REP018,P02,R05,0
S0011991,2024-12-01,HCP0318,REP039,P05,R04,5
S0003120,2024-04-01,HCP0082,REP034,P04,R01,3
S0016712,2024-11-01,HCP0449,REP020,P05,R04,0
S0011567,2024-02-01,HCP0308,REP020,P02,R04,5
S0001211,2024-03-01,HCP0032,REP003,P03,R01,7
S0016416,2024-05-01,HCP0441,REP001,P04,R03,1
S0013001,2024-06-01,HCP0345,REP030,P03,R03,2
S0001086,2024-08-01,HCP0029,REP002,P02,R03,1
S0019839,2024-06-01,HCP0535,REP035,P05,R03,3
S0011154,2024-05-01,HCP0298,REP018,P05,R05,2
S0011027,2024-09-01,HCP0294,REP013,P04,R02,5
S0019578,2024-08-01,HCP0527,REP002,P02,R03,8
S0012760,2024-04-01,HCP0338,REP012,P05,R01,2
S0010944,2024-05-01,HCP0292,REP020,P04,R04,5
S0010783,2024-11-01,HCP0288,REP022,P02,R02,10
S0012811,2024-08-01,HCP0339,REP018,P04,R05,1
S0018628,2024-01-01,HCP0501,REP003,P03,R01,5
S0003380,2024-04-01,HCP0090,REP037,P01,R01,8
S0005555,2024-02-01,HCP0147,REP011,P05,R05,2
S0014981,2024-07-01,HCP0403,REP035,P04,R03,5
S0001319,2024-08-01,HCP0035,REP005,P05,R02,6
S0001770,2024-08-01,HCP0047,REP029,P04,R04,3
S0018330,2024-08-01,HCP0494,REP034,P01,R01,6
S0013406,2024-01-01,HCP0356,REP034,P04,R01,5
S0009502,2024-07-01,HCP0253,REP001,P05,R03,1
S0017214,2024-08-01,HCP0462,REP007,P04,R04,11
S0010120,2024-08-01,HCP0269,REP007,P05,R04,4
S0003563,2024-10-01,HCP0093,REP002,P05,R03,1
S0017364,2024-10-01,HCP0466,REP024,P02,R05,2
S0000131,2024-11-01,HCP0004,REP036,P02,R05,0
S0010476,2024-08-01,HCP0280,REP001,P05,R03,0
S0003221,2024-02-01,HCP0085,REP033,P03,R01,2
S0004881,2024-02-01,HCP0129,REP035,P02,R03,5
S0015025,2024-05-01,HCP0404,REP005,P05,R02,3
S0004919,2024-06-01,HCP0130,REP019,P02,R03,1
S0014519,2024-06-01,HCP0389,REP024,P01,R05,5
S0017027,2024-08-01,HCP0457,REP014,P01,R01,1
S0012957,2024-09-01,HCP0343,REP001,P05,R03,6
S0001624,2024-08-01,HCP0043,REP012,P04,R01,5
S0019293,2024-04-01,HCP0520,REP020,P03,R04,6
S0010053,2024-11-01,HCP0267,REP018,P05,R05,1
S0001826,2024-06-01,HCP0049,REP005,P02,R02,3
S0007727,2024-09-01,HCP0206,REP039,P05,R04,2
S0016974,2024-09-01,HCP0455,REP013,P04,R02,3
S0012437,2024-03-01,HCP0330,REP033,P02,R01,10
S0014749,2024-12-01,HCP0395,REP007,P02,R04,3
S0015910,2024-07-01,HCP0426,REP005,P02,R02,8
S0017742,2024-06-01,HCP0477,REP034,P02,R01,6
S0004603,2024-10-01,HCP0121,REP003,P02,R01,8
S0006548,2024-10-01,HCP0172,REP003,P03,R01,3
S0009624,2024-06-01,HCP0256,REP020,P05,R04,2
S0021800,2024-03-01,HCP0590,REP008,P01,R04,15
S0010642,2024-09-01,HCP0284,REP015,P05,R02,6
S0006258,2024-06-01,HCP0165,REP006,P05,R02,2
S0002217,2024-10-01,HCP0059,REP010,P03,R02,6
S0002996,2024-06-01,HCP0079,REP008,P01,R04,5
S0003793,2024-05-01,HCP0100,REP030,P02,R03,7
S0007736,2024-07-01,HCP0207,REP036,P01,R05,3
S0020744,2024-07-01,HCP0561,REP021,P03,R03,7
S0007657,2024-11-01,HCP0204,REP021,P04,R03,5
S0007095,2024-02-01,HCP0188,REP034,P01,R01,4
S0012171,2024-03-01,HCP0323,REP038,P04,R03,3
S0008026,2024-10-01,HCP0213,REP023,P05,R04,0
S0015774,2024-12-01,HCP0423,REP007,P03,R04,3
S0009265,2024-02-01,HCP0246,REP036,P05,R05,1
S0013752,2024-11-01,HCP0365,REP038,P03,R03,11
S0003941,2024-03-01,HCP0103,REP005,P04,R02,7
S0018512,2024-10-01,HCP0498,REP020,P03,R04,5
S0014947,2024-08-01,HCP0402,REP017,P02,R02,10
S0004752,2024-09-01,HCP0125,REP012,P03,R01,1
S0021656,2024-07-01,HCP0586,REP002,P04,R03,1
S0005722,2024-04-01,HCP0152,REP021,P01,R03,0
S0010485,2024-05-01,HCP0281,REP026,P01,R04,5
S0004706,2024-10-01,HCP0124,REP021,P02,R03,3
S0014658,2024-04-01,HCP0393,REP028,P01,R04,5
S0005380,2024-10-01,HCP0143,REP010,P01,R02,11
S0003224,2024-05-01,HCP0085,REP033,P03,R01,3
S0005944,2024-04-01,HCP0157,REP014,P05,R01,3
S0014439,2024-07-01,HCP0386,REP028,P05,R04,1
S0019984,2024-07-01,HCP0539,REP001,P03,R03,3
S0012315,2024-01-01,HCP0326,REP033,P05,R01,4
S0016875,2024-10-01,HCP0453,REP036,P02,R05,3
S0000450,2024-11-01,HCP0013,REP037,P03,R01,2
S0002265,2024-10-01,HCP0060,REP011,P02,R05,4
S0012478,2024-09-01,HCP0331,REP020,P01,R04,5
S0014178,2024-12-01,HCP0378,REP011,P02,R05,1
S0013770,2024-05-01,HCP0365,REP038,P05,R03,2
S0015390,2024-04-01,HCP0413,REP007,P02,R04,3
S0013093,2024-04-01,HCP0347,REP018,P05,R05,2
S0014841,2024-12-01,HCP0398,REP023,P02,R04,7
S0000536,2024-02-01,HCP0015,REP003,P02,R01,6
S0013470,2024-07-01,HCP0358,REP039,P01,R04,0
S0021627,2024-09-01,HCP0585,REP002,P04,R03,15
S0011087,2024-01-01,HCP0296,REP011,P03,R05,3
S0001837,2024-05-01,HCP0050,REP030,P01,R03,6
S0016031,2024-08-01,HCP0429,REP034,P05,R01,2
S0016737,2024-12-01,HCP0450,REP011,P02,R05,3
S0010149,2024-01-01,HCP0271,REP029,P03,R04,8
S0011490,2024-09-01,HCP0306,REP011,P05,R05,0
S0008526,2024-03-01,HCP0227,REP011,P04,R05,2
S0001891,2024-11-01,HCP0050,REP030,P05,R03,1
S0010785,2024-01-01,HCP0288,REP022,P05,R02,5
S0005204,2024-01-01,HCP0139,REP017,P01,R02,4
S0019936,2024-12-01,HCP0538,REP011,P03,R05,8
S0007921,2024-11-01,HCP0211,REP011,P02,R05,2
S0019023,2024-04-01,HCP0511,REP017,P03,R02,13
S0005967,2024-06-01,HCP0158,REP029,P02,R04,5
S0018430,2024-12-01,HCP0496,REP011,P05,R05,0
S0012532,2024-05-01,HCP0332,REP007,P04,R04,4
S0001689,2024-06-01,HCP0044,REP011,P05,R05,2
S0005517,2024-08-01,HCP0146,REP020,P04,R04,8
S0016161,2024-04-01,HCP0434,REP037,P03,R01,4
S0012879,2024-07-01,HCP0342,REP024,P01,R05,1
S0011457,2024-09-01,HCP0306,REP011,P01,R05,1
S0004615,2024-10-01,HCP0121,REP003,P03,R01,8
S0008199,2024-07-01,HCP0219,REP021,P03,R03,1
S0015279,2024-06-01,HCP0410,REP011,P05,R05,1
S0013407,2024-02-01,HCP0356,REP034,P04,R01,3
S0017135,2024-10-01,HCP0460,REP036,P03,R05,1
S0006833,2024-10-01,HCP0180,REP016,P03,R05,1
S0002450,2024-10-01,HCP0063,REP035,P05,R03,7
S0012575,2024-04-01,HCP0333,REP001,P05,R03,2
S0005118,2024-03-01,HCP0137,REP013,P01,R02,6
S0006594,2024-02-01,HCP0174,REP037,P01,R01,5
S0014963,2024-01-01,HCP0403,REP035,P03,R03,1
S0009195,2024-12-01,HCP0244,REP037,P01,R01,3
S0004823,2024-10-01,HCP0127,REP009,P04,R04,10
S0008166,2024-06-01,HCP0218,REP033,P03,R01,2
S0012700,2024-12-01,HCP0337,REP026,P02,R04,1
S0000455,2024-04-01,HCP0013,REP037,P05,R01,0
S0021662,2024-01-01,HCP0587,REP035,P01,R03,7
S0020309,2024-08-01,HCP0547,REP003,P05,R01,1
S0015977,2024-04-01,HCP0428,REP011,P01,R05,6
S0003853,2024-10-01,HCP0101,REP021,P04,R03,3
S0000183,2024-03-01,HCP0005,REP037,P03,R01,3
S0014582,2024-06-01,HCP0390,REP031,P04,R04,6
S0009843,2024-10-01,HCP0262,REP038,P04,R03,5
S0007726,2024-08-01,HCP0206,REP039,P05,R04,1
S0021741,2024-12-01,HCP0588,REP020,P02,R04,5
S0019872,2024-05-01,HCP0537,REP014,P01,R01,4
S0021673,2024-12-01,HCP0587,REP035,P01,R03,3
S0000100,2024-11-01,HCP0003,REP036,P03,R05,4
S0006704,2024-08-01,HCP0176,REP035,P05,R03,9
S0011179,2024-07-01,HCP0299,REP011,P02,R05,1
S0003743,2024-01-01,HCP0098,REP005,P04,R02,4
S0013006,2024-11-01,HCP0345,REP030,P03,R03,7
S0002765,2024-02-01,HCP0072,REP026,P05,R04,4
S0000834,2024-03-01,HCP0022,REP021,P03,R03,5
S0011616,2024-05-01,HCP0309,REP004,P02,R02,4
S0004788,2024-11-01,HCP0126,REP018,P02,R05,1
S0001708,2024-03-01,HCP0045,REP011,P05,R05,7
S0000255,2024-08-01,HCP0007,REP019,P04,R03,2
S0014652,2024-10-01,HCP0392,REP007,P05,R04,1
S0020505,2024-06-01,HCP0553,REP021,P01,R03,5
S0001303,2024-04-01,HCP0035,REP005,P02,R02,8
S0018309,2024-08-01,HCP0493,REP036,P03,R05,6
S0016353,2024-09-01,HCP0439,REP034,P03,R01,5
S0009815,2024-04-01,HCP0262,REP038,P01,R03,2
S0012122,2024-02-01,HCP0322,REP039,P01,R04,7
S0011678,2024-01-01,HCP0311,REP019,P01,R03,2
S0007656,2024-10-01,HCP0204,REP021,P04,R03,2
S0006495,2024-05-01,HCP0171,REP036,P02,R05,7
S0003931,2024-05-01,HCP0103,REP005,P03,R02,8
S0017714,2024-12-01,HCP0476,REP016,P03,R05,2
S0008787,2024-04-01,HCP0234,REP021,P04,R03,1
S0011000,2024-05-01,HCP0293,REP005,P05,R02,3
S0000934,2024-04-01,HCP0024,REP013,P05,R02,13
S0019846,2024-02-01,HCP0536,REP023,P01,R04,2
S0020851,2024-05-01,HCP0563,REP038,P03,R03,2
S0012309,2024-06-01,HCP0326,REP033,P03,R01,2
S0019753,2024-02-01,HCP0533,REP035,P02,R03,5
S0008333,2024-08-01,HCP0223,REP017,P02,R02,1
S0021139,2024-08-01,HCP0570,REP036,P05,R05,5
S0012210,2024-08-01,HCP0324,REP024,P03,R05,3
S0008883,2024-05-01,HCP0236,REP033,P05,R01,3
S0002010,2024-09-01,HCP0054,REP014,P01,R01,1
S0020888,2024-01-01,HCP0564,REP034,P04,R01,6
S0008689,2024-04-01,HCP0231,REP034,P04,R01,3
S0005643,2024-04-01,HCP0150,REP026,P02,R04,1
S0012716,2024-04-01,HCP0338,REP012,P01,R01,1
S0002875,2024-04-01,HCP0076,REP035,P02,R03,3
S0021859,2024-03-01,HCP0591,REP001,P03,R03,5
S0001038,2024-08-01,HCP0027,REP004,P01,R02,5
S0021055,2024-06-01,HCP0569,REP005,P01,R02,2
S0002705,2024-11-01,HCP0071,REP037,P03,R01,5
S0004849,2024-01-01,HCP0128,REP036,P03,R05,4
S0005997,2024-12-01,HCP0158,REP029,P04,R04,2
S0015595,2024-01-01,HCP0419,REP018,P02,R05,3
S0003358,2024-04-01,HCP0089,REP011,P04,R05,9
S0014400,2024-02-01,HCP0385,REP030,P05,R03,5
S0009894,2024-01-01,HCP0264,REP035,P04,R03,8
S0011316,2024-02-01,HCP0302,REP005,P04,R02,3
S0018284,2024-03-01,HCP0492,REP007,P05,R04,1
S0019275,2024-09-01,HCP0520,REP020,P01,R04,16
S0014696,2024-06-01,HCP0394,REP004,P02,R02,11
S0013988,2024-06-01,HCP0372,REP039,P02,R04,12
S0018274,2024-04-01,HCP0492,REP007,P04,R04,2
S0021605,2024-10-01,HCP0585,REP002,P01,R03,4
S0011360,2024-02-01,HCP0303,REP035,P03,R03,0
S0013087,2024-10-01,HCP0347,REP018,P03,R05,3
S0020374,2024-01-01,HCP0549,REP030,P03,R03,6
S0005001,2024-03-01,HCP0132,REP007,P03,R04,8
S0017363,2024-09-01,HCP0466,REP024,P02,R05,3
S0019267,2024-01-01,HCP0520,REP020,P01,R04,3
S0018292,2024-12-01,HCP0492,REP007,P05,R04,7
S0010275,2024-08-01,HCP0275,REP037,P04,R01,2
S0001541,2024-05-01,HCP0042,REP037,P02,R01,1
S0010456,2024-10-01,HCP0279,REP033,P05,R01,3
S0002698,2024-04-01,HCP0071,REP037,P03,R01,3
S0002287,2024-10-01,HCP0060,REP011,P04,R05,6
S0005000,2024-02-01,HCP0132,REP007,P03,R04,6
S0016866,2024-01-01,HCP0453,REP036,P02,R05,3
S0007347,2024-06-01,HCP0195,REP001,P05,R03,1
S0017836,2024-10-01,HCP0480,REP009,P03,R04,6
S0010415,2024-05-01,HCP0279,REP033,P02,R01,5
S0009877,2024-08-01,HCP0263,REP017,P03,R02,2
S0016690,2024-12-01,HCP0449,REP020,P02,R04,2
S0020962,2024-04-01,HCP0566,REP034,P03,R01,2
S0007021,2024-03-01,HCP0186,REP018,P03,R05,1
S0008478,2024-01-01,HCP0226,REP021,P04,R03,5
S0016250,2024-02-01,HCP0437,REP011,P02,R05,6
S0011429,2024-04-01,HCP0305,REP011,P03,R05,1
S0018481,2024-03-01,HCP0498,REP020,P01,R04,11
S0010863,2024-12-01,HCP0290,REP025,P04,R02,11
S0017627,2024-04-01,HCP0473,REP014,P05,R01,8
S0022169,2024-05-01,HCP0599,REP024,P01,R05,1
S0011307,2024-05-01,HCP0302,REP005,P01,R02,19
S0006400,2024-04-01,HCP0168,REP009,P03,R04,8
S0017965,2024-01-01,HCP0483,REP008,P04,R04,9
S0015517,2024-04-01,HCP0416,REP020,P04,R04,0
S0009424,2024-05-01,HCP0251,REP025,P05,R02,3
S0010544,2024-05-01,HCP0282,REP022,P02,R02,19
S0007932,2024-11-01,HCP0211,REP011,P03,R05,4
S0001334,2024-11-01,HCP0036,REP004,P03,R02,7
S0008201,2024-10-01,HCP0219,REP021,P03,R03,3
S0016643,2024-12-01,HCP0448,REP035,P02,R03,5
S0017062,2024-08-01,HCP0458,REP004,P04,R02,17
S0020331,2024-06-01,HCP0548,REP008,P03,R04,2
S0001985,2024-04-01,HCP0053,REP033,P04,R01,1
S0009819,2024-08-01,HCP0262,REP038,P01,R03,12
S0002436,2024-08-01,HCP0063,REP035,P04,R03,2
S0011793,2024-01-01,HCP0313,REP020,P03,R04,1
S0018004,2024-07-01,HCP0484,REP018,P02,R05,5
S0009404,2024-08-01,HCP0250,REP011,P05,R05,2
S0019444,2024-01-01,HCP0524,REP011,P02,R05,9
S0007725,2024-07-01,HCP0206,REP039,P05,R04,2
S0017640,2024-06-01,HCP0474,REP014,P02,R01,5
S0017194,2024-12-01,HCP0462,REP007,P01,R04,14
S0017684,2024-02-01,HCP0475,REP020,P03,R04,3
S0006194,2024-11-01,HCP0163,REP019,P03,R03,3
S0014196,2024-02-01,HCP0379,REP036,P03,R05,1
S0019554,2024-07-01,HCP0526,REP034,P05,R01,1
S0003921,2024-07-01,HCP0103,REP005,P02,R02,8
S0016932,2024-01-01,HCP0455,REP013,P01,R02,11
S0005377,2024-07-01,HCP0143,REP010,P01,R02,21
S0011936,2024-04-01,HCP0317,REP014,P04,R01,1
S0008212,2024-01-01,HCP0220,REP014,P01,R01,5
S0005953,2024-03-01,HCP0158,REP029,P01,R04,4
S0007584,2024-06-01,HCP0202,REP003,P04,R01,3
S0006076,2024-11-01,HCP0160,REP011,P04,R05,5
S0009283,2024-10-01,HCP0247,REP036,P01,R05,1
S0006558,2024-08-01,HCP0172,REP003,P04,R01,2
S0002814,2024-01-01,HCP0074,REP037,P03,R01,4
S0021910,2024-04-01,HCP0593,REP037,P01,R01,7
S0000537,2024-03-01,HCP0015,REP003,P02,R01,4
S0007285,2024-02-01,HCP0193,REP001,P05,R03,3
S0001140,2024-02-01,HCP0030,REP022,P04,R02,10
S0013199,2024-11-01,HCP0350,REP018,P02,R05,3
S0004117,2024-08-01,HCP0109,REP021,P02,R03,1
S0006393,2024-09-01,HCP0168,REP009,P02,R04,3
S0000469,2024-07-01,HCP0014,REP018,P01,R05,3
S0018296,2024-04-01,HCP0493,REP036,P01,R05,8
S0010455,2024-09-01,HCP0279,REP033,P05,R01,3
S0012222,2024-08-01,HCP0324,REP024,P04,R05,3
S0010869,2024-06-01,HCP0290,REP025,P05,R02,4
S0006715,2024-07-01,HCP0177,REP013,P02,R02,9
S0015772,2024-10-01,HCP0423,REP007,P03,R04,2
S0000618,2024-03-01,HCP0016,REP039,P05,R04,3
S0008338,2024-01-01,HCP0223,REP017,P03,R02,2
S0001311,2024-12-01,HCP0035,REP005,P02,R02,10
S0010844,2024-05-01,HCP0290,REP025,P01,R02,10
S0001013,2024-01-01,HCP0026,REP026,P03,R04,7
S0017748,2024-12-01,HCP0477,REP034,P02,R01,3
S0007049,2024-01-01,HCP0187,REP038,P01,R03,8
S0005301,2024-03-01,HCP0141,REP002,P01,R03,8
S0006937,2024-02-01,HCP0184,REP014,P04,R01,2
S0003252,2024-09-01,HCP0087,REP003,P01,R01,5
S0017162,2024-04-01,HCP0461,REP020,P03,R04,2
S0003548,2024-06-01,HCP0093,REP002,P04,R03,4
S0019241,2024-09-01,HCP0518,REP036,P04,R05,4
S0010812,2024-06-01,HCP0289,REP038,P02,R03,2
S0020547,2024-02-01,HCP0554,REP033,P04,R01,5
S0017763,2024-06-01,HCP0478,REP020,P01,R04,11
S0005237,2024-10-01,HCP0139,REP017,P04,R02,3
S0014957,2024-07-01,HCP0403,REP035,P01,R03,5
S0007681,2024-07-01,HCP0205,REP021,P04,R03,9
S0006665,2024-03-01,HCP0175,REP001,P03,R03,7
S0014601,2024-01-01,HCP0391,REP025,P04,R02,2
S0012292,2024-01-01,HCP0326,REP033,P02,R01,5
S0009368,2024-07-01,HCP0250,REP011,P02,R05,3
S0002210,2024-03-01,HCP0059,REP010,P03,R02,7
S0012550,2024-12-01,HCP0333,REP001,P01,R03,4
S0008172,2024-01-01,HCP0219,REP021,P01,R03,1
S0000290,2024-07-01,HCP0009,REP027,P02,R02,17
S0001122,2024-08-01,HCP0030,REP022,P02,R02,3
S0002657,2024-08-01,HCP0070,REP003,P02,R01,1
S0003479,2024-04-01,HCP0091,REP001,P05,R03,1
S0018513,2024-11-01,HCP0498,REP020,P03,R04,4
S0005764,2024-11-01,HCP0153,REP034,P01,R01,1
S0008558,2024-11-01,HCP0228,REP019,P01,R03,4
S0015451,2024-07-01,HCP0414,REP013,P03,R02,5
S0002658,2024-09-01,HCP0070,REP003,P02,R01,1
S0016271,2024-11-01,HCP0437,REP011,P04,R05,11
S0005519,2024-10-01,HCP0146,REP020,P04,R04,2
S0008903,2024-01-01,HCP0237,REP003,P02,R01,2
S0020336,2024-11-01,HCP0548,REP008,P03,R04,4
S0015815,2024-07-01,HCP0424,REP021,P04,R03,2
S0003527,2024-08-01,HCP0093,REP002,P01,R03,5
S0020447,2024-08-01,HCP0551,REP039,P04,R04,1
S0019603,2024-10-01,HCP0528,REP027,P02,R02,6
S0001836,2024-04-01,HCP0050,REP030,P01,R03,11
S0013347,2024-08-01,HCP0354,REP001,P02,R03,12
S0018027,2024-07-01,HCP0484,REP018,P05,R05,2
S0018623,2024-08-01,HCP0501,REP003,P02,R01,1
S0010685,2024-05-01,HCP0285,REP019,P04,R03,9
S0013275,2024-04-01,HCP0352,REP027,P04,R02,4
S0001043,2024-01-01,HCP0027,REP004,P02,R02,4
S0011597,2024-10-01,HCP0308,REP020,P04,R04,7
S0008175,2024-04-01,HCP0219,REP021,P01,R03,4
S0000983,2024-06-01,HCP0025,REP003,P05,R01,8
S0008488,2024-12-01,HCP0226,REP021,P04,R03,5
S0006760,2024-06-01,HCP0178,REP003,P04,R01,2
S0017241,2024-12-01,HCP0463,REP035,P03,R03,7
S0013362,2024-11-01,HCP0354,REP001,P04,R03,9
S0002597,2024-04-01,HCP0067,REP033,P04,R01,8
S0008159,2024-10-01,HCP0218,REP033,P02,R01,3
S0013989,2024-07-01,HCP0372,REP039,P02,R04,3
S0004798,2024-09-01,HCP0126,REP018,P03,R05,0
S0014190,2024-07-01,HCP0378,REP011,P04,R05,0
S0004489,2024-11-01,HCP0118,REP034,P03,R01,8
S0005145,2024-07-01,HCP0137,REP013,P03,R02,7
S0021360,2024-10-01,HCP0578,REP030,P01,R03,6
S0000378,2024-04-01,HCP0011,REP018,P03,R05,2
S0000358,2024-07-01,HCP0011,REP018,P01,R05,5
S0015658,2024-08-01,HCP0421,REP025,P02,R02,4
S0011817,2024-02-01,HCP0314,REP029,P03,R04,4
S0009964,2024-02-01,HCP0266,REP011,P03,R05,3
S0016442,2024-08-01,HCP0442,REP021,P01,R03,9
S0009214,2024-10-01,HCP0245,REP036,P04,R05,10
S0017042,2024-12-01,HCP0457,REP014,P03,R01,2
S0005538,2024-05-01,HCP0147,REP011,P02,R05,1
S0014640,2024-08-01,HCP0392,REP007,P04,R04,4
S0007140,2024-04-01,HCP0189,REP003,P01,R01,14
S0011454,2024-06-01,HCP0306,REP011,P01,R05,9
S0012660,2024-05-01,HCP0336,REP018,P03,R05,4
S0002235,2024-04-01,HCP0059,REP010,P05,R02,2
S0013610,2024-09-01,HCP0361,REP003,P05,R01,4
S0008971,2024-02-01,HCP0238,REP036,P04,R05,4
S0017663,2024-05-01,HCP0475,REP020,P01,R04,8
S0005810,2024-11-01,HCP0154,REP022,P04,R02,10
S0010728,2024-03-01,HCP0286,REP027,P05,R02,2
S0021307,2024-04-01,HCP0575,REP027,P01,R02,17
S0018408,2024-10-01,HCP0496,REP011,P03,R05,3
S0004353,2024-01-01,HCP0116,REP014,P02,R01,4
S0009579,2024-04-01,HCP0255,REP009,P04,R04,3
S0006349,2024-09-01,HCP0167,REP011,P03,R05,6
S0006065,2024-11-01,HCP0160,REP011,P03,R05,3
S0007896,2024-10-01,HCP0210,REP025,P05,R02,3
S0007160,2024-05-01,HCP0189,REP003,P05,R01,9
S0006196,2024-01-01,HCP0164,REP005,P03,R02,7
S0010747,2024-10-01,HCP0287,REP039,P01,R04,5
S0015558,2024-10-01,HCP0417,REP003,P02,R01,3
S0015026,2024-06-01,HCP0404,REP005,P05,R02,0
S0021820,2024-11-01,HCP0590,REP008,P02,R04,4
S0017467,2024-06-01,HCP0469,REP026,P03,R04,3
S0008310,2024-08-01,HCP0222,REP017,P04,R02,7
S0006975,2024-11-01,HCP0185,REP036,P02,R05,2
S0015982,2024-12-01,HCP0428,REP011,P01,R05,1
S0018772,2024-01-01,HCP0505,REP024,P02,R05,1
S0002719,2024-02-01,HCP0071,REP037,P05,R01,1
S0014973,2024-11-01,HCP0403,REP035,P03,R03,1
S0011118,2024-02-01,HCP0297,REP020,P01,R04,9
S0001257,2024-02-01,HCP0033,REP031,P05,R04,4
