call_id,rep_id,hcp_id,call_date,call_type,duration_min
C003747,REP018,HCP0261,05/26/2024,In-Person,30.9
C001745,REP009,HCP0016,25-Sep-2024,In-Person,20.0
C004514,REP021,HCP0283,09/08/2024,Virtual,5.0
C007153,REP032,HCP0036,03-Mar-2024,In-Person,23.3
C006278,REP029,HCP0469,02/08/2024,In-Person,8.1
C007903,REP036,HCP0431,02-Sep-2024,In-Person,11.8
C008214,REP037,HCP0434,15-Mar-2024,Virtual,7.4
C003893,REP018,HCP0496,04-Jul-2024,Virtual,22.9
C005418,REP025,HCP0249,03/02/2024,In-Person,29.4
C005187,REP024,HCP0011,2024-01-21,In-Person,25.9
C008391,REP038,HCP0366,2024-02-23,In-Person,7.0
C006661,REP030,HCP0533,10-Mar-2024,In-Person,24.8
C007050,REP032,HCP0389,16-Dec-2024,In-Person,14.5
C003796,REP018,HCP0242,08/23/2024,In-Person,2.2
C006520,REP030,HCP0264,05/24/2024,In-Person,19.1
C006093,REP027,HCP0142,2024-04-24,In-Person,14.9
C001204,REP006,HCP0273,22-Mar-2024,In-Person,16.7
C005763,REP026,HCP0088,2024-05-28,In-Person,17.7
C001927,REP009,HCP0370,2024-12-11,Virtual,16.0
C006115,REP028,HCP0010,2024-12-08,In-Person,46.6
C003821,REP018,HCP0031,18-Nov-2024,In-Person,15.9
C002486,REP012,HCP0090,2024-12-16,  Virtual,21.0
C003239,REP015,HCP0027,07/29/2024,In-Person,14.0
C000806,REP004,HCP0059,11-Sep-2024,In-Person,15.3
C004920,REP022,HCP0276,2024-09-23,In-Person,19.4
C002215,REP011,HCP0207,12/07/2024,In-Person,19.4
C003306,REP016,HCP0479,09/21/2024,In-Person,25.8
C006630,REP030,HCP0385,02/11/2024,In-Person,
C006648,REP030,HCP0368,2024-07-10,Virtual,33.4
C001243,REP006,HCP0142,14-Aug-2024,In-Person,14.3
C005517,REP025,HCP0101,19-Feb-2024,In-Person,12.1
C004392,REP020,HCP0381,03/03/2024,Virtual,29.9
C000548,REP003,HCP0039,08/25/2024,In-Person,15.1
C000027,REP001,HCP0541,10/01/2024,Virtual,20.8
C006672,REP030,HCP0388,03-Aug-2024,Phone,12.7
C008574,REP039,HCP0506,02/04/2024,Virtual,11.8
C006465,REP030,HCP0553,10/14/2024,Virtual,19.1
C001303,REP006,HCP0400,2024-11-18,In-Person,9.6
C007963,REP036,HCP0248,29-Sep-2024,In-Person,21.8
C001222,REP006,HCP0040,12-Oct-2024,Phone,18.6
C007546,REP034,HCP0464,26-Apr-2024,Virtual,24.2
C000438,REP002,HCP0345,19-Mar-2024,Phone,7.1
C002887,REP013,HCP0404,2024-01-26,Phone,12.5
C004731,REP022,HCP0263,07-Mar-2024,In-Person,26.3
C006144,REP028,HCP0140,23-Aug-2024,Phone,19.9
C004665,REP021,HCP0063,24-Jan-2024,Phone,21.9
C003788,REP018,HCP0538,03/29/2024,In-Person,16.5
C005214,REP024,HCP0582,04/09/2024,In-Person,14.3
C006854,REP031,HCP0332,2024-06-15,In-Person,4.3
C008019,REP036,HCP0238,2024-04-02,In-Person,14.3
C000327,REP002,HCP0403,13-Sep-2024,In-Person,9.9
C001040,REP005,HCP0458,17-Mar-2024,In-Person,19.4
C008255,REP037,HCP0021,2024-12-27,Virtual,16.4
C008703,REP039,HCP0574,04/29/2024,In-Person,14.7
C001871,REP009,HCP0381,10/17/2024,In-Person,25.9
C000535,REP003,HCP0218,2024-07-05,Virtual,6.1
C007048,REP032,HCP0263,2024-12-30,Virtual,18.8
C000586,REP003,HCP0334,2024-10-25,In-Person,19.3
C008832,REP040,HCP0394,2024-05-18,Phone,16.7
C001704,REP008,HCP0078,08/27/2024,In-Person,19.8
C005711,REP026,HCP0168,01/13/2024,In-Person,20.1
C004512,REP021,HCP0571,2024-01-23,In-Person,13.6
C000492,REP003,HCP0555,09/23/2024,In-Person,27.1
C005226,REP024,HCP0097,03-Apr-2024,In-Person,24.5
C002860,REP013,HCP0497,2024-12-07,In-Person,26.5
C003464,REP017,HCP0559,05/17/2024,In-Person,19.5
C006848,REP031,HCP0353,24-Apr-2024,Virtual,21.5
C003366,REP016,HCP0389,2024-11-20,  In-Person,22.8
C002754,REP013,HCP0181,25-Mar-2024,Virtual,22.2
C001917,REP009,HCP0574,10-Jun-2024,Virtual,29.4
C004788,REP022,HCP0224,2024-03-09,Virtual,29.6
C003662,REP017,HCP0274,2024-08-02,In-Person,13.4
C006706,REP030,HCP0385,2024-09-22,In-Person,26.6
C005392,REP025,HCP0391,04-Apr-2024,Virtual,
C007090,REP032,HCP0375,04-Sep-2024,In-Person,25.3
C003556,REP017,HCP0036,04-May-2024,In-Person,12.3
C000398,REP002,HCP0129,02/19/2024,Virtual,
C001318,REP006,HCP0263,07/14/2024,Virtual,21.7
C006451,REP029,HCP0430,2024-11-01,In-Person,23.8
C000122,REP001,HCP0445,09/18/2024,In-Person,15.9
C001567,REP007,HCP0480,04/04/2024,In-Person,12.4
C001985,REP010,HCP0288,2024-05-10,Phone,28.4
C007590,REP035,HCP0445,02/01/2024,In-Person,27.9
C006952,REP032,HCP0409,09/02/2024,Phone,10.3
C007107,REP032,HCP0232,2024-05-10,In-Person,9.9
C000574,REP003,HCP0545,2024-05-13,In-Person,18.3
C002875,REP013,HCP0166,10/06/2024,Phone,30.6
C007946,REP036,HCP0003,2024-06-16,Virtual,10.1
C007852,REP036,HCP0379,03-Oct-2024,In-Person,10.0
C002918,REP014,HCP0015,2024-05-09,Phone,23.7
C001408,REP007,HCP0370,01/05/2024,In-Person,26.1
C000536,REP003,HCP0504,07/27/2024,In-Person,5.5
C008468,REP038,HCP0124,01/20/2024,In-Person,5.8
C008825,REP040,HCP0375,13-Jan-2024,In-Person,23.6
C001435,REP007,HCP0395,05-Oct-2024,Phone,16.6
C007230,REP033,HCP0043,2024-09-11,Virtual,37.5
C001868,REP009,HCP0072,24-Dec-2024,In-Person,16.4
C001455,REP007,HCP0051,14-Apr-2024,In-Person ,10.3
C005170,REP024,HCP0468,01/10/2024,In-Person ,22.7
C002573,REP012,HCP0526,22-Oct-2024,Virtual,28.5
C001821,REP009,HCP0480,2024-09-24,In-Person,24.5
C000052,REP001,HCP0285,09-Sep-2024,Virtual ,20.5
C004511,REP021,HCP0385,12/20/2024,In-Person,17.4
C004948,REP022,HCP0106,03/26/2024,In-Person,19.9
C000470,REP003,HCP0500,13-Feb-2024,Virtual,15.6
C007106,REP032,HCP0294,04/21/2024,Virtual,5.4
C003275,REP015,HCP0488,27-Nov-2024,Virtual,8.3
C002442,REP011,HCP0126,2024-02-17,In-Person,14.3
C006759,REP031,HCP0478,16-Jul-2024,Virtual,15.1
C001859,REP009,HCP0066,2024-05-21,In-Person,14.5
C007224,REP033,HCP0196,02-Oct-2024,Virtual,
C000866,REP005,HCP0282,2024-08-01,In-Person,24.4
C006238,REP028,HCP0269,2024-01-29,In-Person,32.5
C008543,REP039,HCP0016,07-Oct-2024,Virtual,8.3
C004718,REP022,HCP0160,08/09/2024,In-Person,16.7
C004935,REP022,HCP0458,29-Oct-2024,In-Person,6.2
C008313,REP037,HCP0199,2024-12-20,Phone,22.0
C000426,REP002,HCP0463,2024-01-09,Phone,17.6
C000189,REP001,HCP0385,26-Jan-2024,In-Person ,23.3
C004443,REP021,HCP0533,12-Sep-2024,In-Person,14.1
C002868,REP013,HCP0075,10/13/2024,In-Person,32.0
C000229,REP002,HCP0085,13-Oct-2024,Phone ,28.4
C004382,REP020,HCP0422,2024-10-26,In-Person,20.3
C001042,REP005,HCP0421,18-Sep-2024,Virtual,18.3
C005172,REP024,HCP0170,09-Jun-2024,In-Person,19.2
C002615,REP012,HCP0501,27-Aug-2024,In-Person,17.3
C003615,REP017,HCP0309,05-May-2024,Phone,32.9
C001906,REP009,HCP0523,17-May-2024,In-Person,12.7
C007601,REP035,HCP0451,31-Jan-2024,Virtual,14.5
C000802,REP004,HCP0137,2024-02-29,Phone,14.3
C001488,REP007,HCP0168,2024-08-12,Phone,
C003155,REP015,HCP0487,06-Mar-2024,In-Person,17.6
C001129,REP005,HCP0049,22-Oct-2024,In-Person,7.8
C004470,REP021,HCP0411,05-Sep-2024,In-Person,3.8
C002729,REP013,HCP0402,03/23/2024,In-Person,18.6
C007733,REP035,HCP0598,2024-06-25,Phone,12.6
C004263,REP020,HCP0348,2024-12-10,In-Person,6.0
C003734,REP018,HCP0485,07/19/2024,In-Person,21.1
C004908,REP022,HCP0055,2024-05-22,In-Person ,2.3
C008547,REP039,HCP0149,05/05/2024,In-Person,16.0
C002145,REP010,HCP0161,2024-08-07,In-Person,22.1
C005832,REP026,HCP0314,27-Nov-2024,In-Person,19.2
C001633,REP008,HCP0324,08-Feb-2024,In-Person,23.3
C008809,REP040,HCP0452,2024-06-14,Virtual,3.9
C000157,REP001,HCP0109,01/15/2024,Phone,4.8
C003207,REP015,HCP0288,2024-05-26,In-Person,12.5
C007192,REP033,HCP0482,08/17/2024,Virtual,23.5
C004061,REP019,HCP0425,2024-09-13,Virtual,20.7
C002649,REP013,HCP0270,03/26/2024,Virtual,23.6
C004354,REP020,HCP0593,20-Sep-2024,In-Person,21.6
C002889,REP013,HCP0569,2024-06-14,Virtual,9.2
C007227,REP033,HCP0067,03/04/2024,In-Person,15.8
C008562,REP039,HCP0498,16-May-2024,Virtual,10.1
C005707,REP026,HCP0150,09/14/2024,Virtual,9.0
C003107,REP014,HCP0455,07-Apr-2024,Phone,10.8
C006327,REP029,HCP0058,2024-07-11,In-Person,24.0
C002898,REP013,HCP0137,2024-10-15,In-Person,
C005795,REP026,HCP0462,2024-10-07,Phone,8.6
C008132,REP037,HCP0443,12/25/2024,In-Person,16.5
C008863,REP040,HCP0232,2024-05-29,Virtual,17.5
C000848,REP004,HCP0224,12-Apr-2024,In-Person,8.7
C007357,REP033,HCP0555,07-Sep-2024,In-Person,7.9
C008660,REP039,HCP0168,2024-10-28,Virtual,6.7
C000757,REP004,HCP0510,18-Mar-2024,In-Person,20.5
C008869,REP040,HCP0068,2024-09-25,In-Person,25.5
C005124,REP023,HCP0150,06/28/2024,In-Person,6.5
C004710,REP022,HCP0143,2024-01-12,In-Person,20.0
C008823,REP040,HCP0391,2024-05-24,Virtual,
C002062,REP010,HCP0294,08/21/2024,In-Person,17.3
C000550,REP003,HCP0218,09/13/2024,Virtual,19.4
C004815,REP022,HCP0281,18-Oct-2024,In-Person,9.3
C007457,REP034,HCP0425,20-Oct-2024,Phone,21.4
C007809,REP035,HCP0111,11/02/2024,In-Person,18.1
C003887,REP018,HCP0186,2024-01-20,Virtual,12.7
C005220,REP024,HCP0248,09/11/2024,In-Person ,
C001260,REP006,HCP0040,2024-08-08,Virtual,6.0
C006204,REP028,HCP0331,30-May-2024,Phone,9.6
C002261,REP011,HCP0466,24-Aug-2024,In-Person,22.7
C008249,REP037,HCP0495,02/20/2024,Virtual,9.6
C001025,REP005,HCP0137,23-Dec-2024,In-Person,16.4
C000753,REP004,HCP0096,2024-07-12,In-Person,18.1
C008555,REP039,HCP0381,02/28/2024,Virtual,14.1
C003257,REP015,HCP0224,2024-08-26,In-Person,19.8
C001952,REP009,HCP0058,11/10/2024,Phone,18.2
C004976,REP022,HCP0414,07-Dec-2024,Phone,23.6
C000352,REP002,HCP0489,2024-01-10,In-Person,22.3
C001512,REP007,HCP0395,2024-07-11,Virtual,5.6
C006085,REP027,HCP0137,2024-10-31,In-Person,11.8
C006629,REP030,HCP0050,2024-08-04,Virtual,16.1
C002317,REP011,HCP0437,28-Oct-2024,Virtual,31.0
C000702,REP004,HCP0513,22-May-2024,Phone,17.1
C003772,REP018,HCP0128,2024-07-26,In-Person,13.5
C000562,REP003,HCP0040,01/21/2024,Virtual,26.0
C002345,REP011,HCP0065,2024-01-18,Virtual,24.3
C005505,REP025,HCP0208,25-Feb-2024,In-Person,14.0
C003261,REP015,HCP0036,10/26/2024,Phone,15.8
C002474,REP012,HCP0279,02-Jun-2024,Virtual,17.6
C007663,REP035,HCP0585,07-Jan-2024,In-Person,27.3
C001048,REP005,HCP0098,04/20/2024,Phone,13.7
C007168,REP033,HCP0326,05-Dec-2024,In-Person,26.5
C000415,REP002,HCP0533,2024-06-28,In-Person,24.6
C003379,REP016,HCP0476,11-Apr-2024,Virtual,7.3
C002581,REP012,HCP0291,21-Oct-2024,Virtual,16.9
C003297,REP016,HCP0261,2024-11-01,Virtual,20.1
C007841,REP036,HCP0468,12-Feb-2024,In-Person ,13.3
C005799,REP026,HCP0154,04/10/2024,In-Person,19.4
C007613,REP035,HCP0002,2024-07-21,In-Person ,20.0
C003574,REP017,HCP0589,2024-10-12,In-Person,16.1
C007462,REP034,HCP0477,2024-03-12,In-Person,17.3
C007380,REP034,HCP0013,05/28/2024,In-Person,15.6
C001584,REP008,HCP0331,12/14/2024,In-Person,26.8
C001413,REP007,HCP0255,03/22/2024,Phone,20.9
C006027,REP027,HCP0546,03/25/2024,In-Person,16.1
C002651,REP013,HCP0069,08/31/2024,Virtual,2.0
C001723,REP008,HCP0433,21-Apr-2024,Phone,
C002795,REP013,HCP0161,28-May-2024,Virtual,12.9
C003149,REP015,HCP0232,12-Oct-2024,In-Person,6.7
C001508,REP007,HCP0381,02/04/2024,In-Person,20.7
C005307,REP024,HCP0159,19-Mar-2024,Phone,13.3
C008032,REP036,HCP0206,07/31/2024,Phone,7.5
C001322,REP006,HCP0098,2024-02-28,Phone,19.8
C000843,REP004,HCP0067,12-Feb-2024,Virtual,16.4
C001147,REP005,HCP0575,2024-09-19,In-Person,15.8
C002671,REP013,HCP0497,06/23/2024,In-Person ,18.0
C007794,REP035,HCP0535,18-Dec-2024,In-Person,12.3
C000464,REP003,HCP0172,16-Aug-2024,Virtual,16.6
C007973,REP036,HCP0466,03/04/2024,Virtual,
C004454,REP021,HCP0579,2024-06-04,Phone,10.2
C008421,REP038,HCP0204,06/30/2024,In-Person,16.3
C003039,REP014,HCP0594,2024-04-13,Virtual,19.2
C008616,REP039,HCP0498,2024-06-16,Virtual,23.8
C000379,REP002,HCP0050,26-Apr-2024,Virtual,16.4
C006855,REP031,HCP0086,2024-01-21,Virtual,29.9
C001336,REP007,HCP0372,23-Jan-2024,Virtual,12.9
C001224,REP006,HCP0546,04/18/2024,In-Person,17.0
C002378,REP011,HCP0306,2024-02-02,In-Person,4.1
C007860,REP036,HCP0460,2024-05-01,Virtual,18.3
C004794,REP022,HCP0159,2024-05-31,In-Person,21.1
C006914,REP031,HCP0257,10/12/2024,In-Person,22.4
C001812,REP009,HCP0498,02/23/2024,In-Person,20.9
C008830,REP040,HCP0096,2024-06-18,In-Person,19.9
C008354,REP038,HCP0571,2024-07-01,In-Person,12.0
C006798,REP031,HCP0552,2024-10-21,In-Person,25.0
C001895,REP009,HCP0413,12-Mar-2024,In-Person,
C008224,REP037,HCP0502,04-Jan-2024,Virtual,25.2
C007930,REP036,HCP0045,12-Dec-2024,  In-Person,14.8
C003993,REP019,HCP0253,28-Jul-2024,In-Person,20.8
C004673,REP021,HCP0357,09/23/2024,In-Person,20.7
C005937,REP027,HCP0488,30-Apr-2024,Virtual ,
C003086,REP014,HCP0501,01/15/2024,In-Person,
C001190,REP006,HCP0510,2024-02-07,In-Person,16.2
C008537,REP039,HCP0145,31-May-2024,In-Person ,33.6
C000899,REP005,HCP0208,01-Jan-2024,Phone,13.5
C006500,REP030,HCP0549,10/04/2024,In-Person,11.2
C005894,REP027,HCP0210,17-Sep-2024,Virtual,8.0
C004702,REP022,HCP0426,06/01/2024,In-Person,18.4
C006396,REP029,HCP0515,2024-11-27,Virtual ,25.0
C002454,REP012,HCP0085,21-Aug-2024,Phone,24.6
C007776,REP035,HCP0573,05/15/2024,Virtual,15.1
C005868,REP027,HCP0431,2024-07-17,Virtual,13.0
C006824,REP031,HCP0353,17-Dec-2024,Virtual,15.8
C001031,REP005,HCP0400,04/04/2024,In-Person,11.1
C005203,REP024,HCP0207,09/26/2024,In-Person,24.7
C005448,REP025,HCP0302,2024-02-28,Virtual,21.1
C006261,REP028,HCP0255,2024-02-02,In-Person,26.2
C006649,REP030,HCP0561,2024-10-13,In-Person,14.4
C001756,REP009,HCP0399,2024-11-15,Phone,16.9
C002610,REP012,HCP0269,04/08/2024,In-Person,13.7
C000232,REP002,HCP0152,2024-01-02,In-Person,22.0
C006010,REP027,HCP0435,2024-11-01,In-Person,21.2
C006474,REP030,HCP0226,2024-09-27,In-Person,23.0
C004051,REP019,HCP0183,08/21/2024,Virtual,33.5
C004248,REP020,HCP0531,04/24/2024,In-Person ,11.1
C002338,REP011,HCP0560,12/18/2024,Virtual,35.5
C002318,REP011,HCP0560,2024-11-25,Phone,12.8
C007096,REP032,HCP0024,2024-10-15,Virtual,26.3
C001516,REP007,HCP0590,07/17/2024,Virtual,35.0
C000217,REP001,HCP0130,10/02/2024,In-Person,18.2
C002264,REP011,HCP0161,2024-08-29,Virtual,11.5
C006724,REP031,HCP0438,26-Sep-2024,  Virtual,
C002645,REP013,HCP0428,09-Apr-2024,In-Person,16.3
C003123,REP014,HCP0172,07/03/2024,  In-Person,20.1
C000894,REP005,HCP0352,10/15/2024,In-Person ,15.4
C005648,REP026,HCP0119,17-Feb-2024,In-Person,13.2
C001851,REP009,HCP0255,2024-06-21,In-Person,7.7
C004101,REP020,HCP0225,05/26/2024,In-Person,18.1
C005745,REP026,HCP0314,09/22/2024,In-Person,21.0
C000325,REP002,HCP0085,29-May-2024,Virtual,25.7
C001216,REP006,HCP0165,07/25/2024,In-Person,12.6
C005669,REP026,HCP0536,28-Apr-2024,In-Person,10.6
C004872,REP022,HCP0151,2024-08-28,In-Person,21.7
C001130,REP005,HCP0075,02/22/2024,In-Person,13.4
C005805,REP026,HCP0297,2024-09-04,In-Person,28.4
C002413,REP011,HCP0498,04-Jul-2024,In-Person,23.4
C007582,REP035,HCP0573,2024-03-23,Virtual,8.1
C000209,REP001,HCP0376,27-Jul-2024,In-Person,15.1
C004615,REP021,HCP0141,2024-01-16,In-Person,28.3
C000799,REP004,HCP0510,07-Aug-2024,In-Person,23.6
C007999,REP036,HCP0201,03/30/2024,In-Person ,17.9
C000735,REP004,HCP0224,01/15/2024,In-Person,17.0
C006544,REP030,HCP0335,12-Jul-2024,In-Person,8.6
C002639,REP012,HCP0495,2024-01-11,In-Person,11.1
C001175,REP006,HCP0142,07/25/2024,Virtual,12.5
C003299,REP016,HCP0122,2024-02-20,Virtual,20.9
C004609,REP021,HCP0081,2024-04-06,In-Person,23.5
C003981,REP019,HCP0335,05/16/2024,In-Person,26.5
C008582,REP039,HCP0086,05-Sep-2024,In-Person,10.5
C004968,REP022,HCP0177,04-Feb-2024,In-Person,18.0
C006219,REP028,HCP0295,11-Aug-2024,In-Person,33.1
C003195,REP015,HCP0559,09/23/2024,Virtual,23.6
C000199,REP001,HCP0278,11-Jul-2024,Virtual,15.1
C003718,REP018,HCP0396,12/16/2024,Virtual,15.6
C007665,REP035,HCP0418,2024-08-18,In-Person,25.9
C001098,REP005,HCP0488,2024-02-16,In-Person,
C000549,REP003,HCP0377,01/10/2024,In-Person,18.7
C003962,REP019,HCP0252,06/05/2024,In-Person,14.1
C008487,REP038,HCP0176,17-Feb-2024,Virtual,33.0
C006393,REP029,HCP0492,2024-03-09,In-Person ,13.4
C007189,REP033,HCP0136,04/28/2024,In-Person,21.8
C002315,REP011,HCP0070,2024-01-06,Virtual,16.1
C006632,REP030,HCP0133,2024-09-10,Phone,10.5
C006957,REP032,HCP0164,2024-10-20,In-Person,20.1
C004681,REP021,HCP0373,04/10/2024,In-Person,15.9
C007258,REP033,HCP0067,2024-10-28,In-Person,20.5
C006466,REP030,HCP0456,2024-03-29,Virtual,13.4
C006199,REP028,HCP0403,2024-09-06,In-Person,13.6
C000617,REP003,HCP0594,24-Mar-2024,Phone,21.2
C008040,REP036,HCP0436,08/25/2024,In-Person,16.4
C000938,REP005,HCP0581,16-Oct-2024,In-Person,23.9
C000623,REP003,HCP0341,2024-01-26,In-Person,15.3
C006585,REP030,HCP0400,2024-07-16,In-Person,20.9
C002961,REP014,HCP0220,2024-06-13,In-Person,17.8
C002998,REP014,HCP0356,2024-11-11,Virtual,8.4
C005509,REP025,HCP0589,27-Dec-2024,Virtual,13.5
C004983,REP023,HCP0541,10/26/2024,Virtual,6.0
C008634,REP039,HCP0051,2024-07-26,Phone,20.4
C005256,REP024,HCP0575,2024-03-22,In-Person,31.1
C004688,REP021,HCP0010,2024-03-11,In-Person,9.5
C003291,REP015,HCP0229,24-Sep-2024,Virtual,8.1
C002202,REP011,HCP0001,30-Mar-2024,In-Person,10.7
C008126,REP037,HCP0341,2024-01-11,Phone,13.8
C004790,REP022,HCP0487,2024-02-03,In-Person,15.1
C008633,REP039,HCP0401,2024-12-16,Phone,16.5
C004933,REP022,HCP0565,2024-09-18,Virtual,22.8
C007635,REP035,HCP0561,28-Jun-2024,Phone,28.7
C000479,REP003,HCP0377,02/02/2024,Phone,21.7
C001353,REP007,HCP0292,12/16/2024,Virtual,
C002877,REP013,HCP0177,28-Apr-2024,In-Person,12.2
C008330,REP037,HCP0016,05/06/2024,Virtual,2.0
C006890,REP031,HCP0489,29-Jul-2024,In-Person,10.2
C003782,REP018,HCP0524,21-Dec-2024,Virtual,27.0
C003982,REP019,HCP0561,25-Jul-2024,In-Person,9.8
C001034,REP005,HCP0055,06/10/2024,In-Person,
C003335,REP016,HCP0011,07-Jul-2024,Virtual ,12.5
C005065,REP023,HCP0150,2024-07-30,In-Person,26.4
C002716,REP013,HCP0169,09/06/2024,Virtual,16.4
C007813,REP035,HCP0579,10-Jan-2024,In-Person,
C003001,REP014,HCP0032,04-Jul-2024,Virtual,11.1
C008204,REP037,HCP0198,20-Jun-2024,In-Person,23.5
C007653,REP035,HCP0532,2024-11-28,In-Person,17.6
C003134,REP015,HCP0394,05/08/2024,Virtual,17.7
C005479,REP025,HCP0182,2024-06-03,In-Person,2.0
C001426,REP007,HCP0301,2024-06-16,In-Person,17.2
C005991,REP027,HCP0294,20-Feb-2024,Phone,18.9
C001872,REP009,HCP0471,16-Apr-2024,In-Person,13.1
C003781,REP018,HCP0169,2024-09-02,Virtual,28.1
C008549,REP039,HCP0386,2024-04-22,In-Person,25.3
C005278,REP024,HCP0267,2024-03-18,In-Person,18.0
C000528,REP003,HCP0464,11/08/2024,Phone,
C007773,REP035,HCP0535,2024-04-06,Phone,10.3
C006434,REP029,HCP0254,02/02/2024,Virtual,16.2
C008856,REP040,HCP0521,2024-04-12,In-Person,19.6
C000221,REP001,HCP0343,15-Jan-2024,Phone,19.7
C008213,REP037,HCP0486,04-May-2024,In-Person,7.7
C007131,REP032,HCP0476,04/17/2024,Virtual,22.4
C004402,REP020,HCP0478,27-Aug-2024,Virtual,18.9
C004901,REP022,HCP0035,2024-05-07,Virtual,11.3
C002725,REP013,HCP0181,2024-02-19,In-Person,10.5
C004672,REP021,HCP0583,02/24/2024,Phone,30.5
C007395,REP034,HCP0382,01-Jul-2024,In-Person,22.0
C004393,REP020,HCP0416,29-Aug-2024,In-Person,21.7
C005550,REP025,HCP0420,04/16/2024,In-Person,24.7
C004777,REP022,HCP0421,07/25/2024,In-Person,29.3
C002392,REP011,HCP0207,03-Sep-2024,Virtual,8.1
C004925,REP022,HCP0288,29-Nov-2024,In-Person,9.9
C005093,REP023,HCP0498,03-Jan-2024,In-Person,10.2
C006860,REP031,HCP0150,15-Jul-2024,Virtual ,7.4
C006533,REP030,HCP0277,04/15/2024,In-Person,22.8
C001555,REP007,HCP0393,01-Jan-2024,Virtual,18.3
C007981,REP036,HCP0315,02/19/2024,In-Person,21.2
C006915,REP032,HCP0036,2024-07-14,In-Person,9.2
C008820,REP040,HCP0421,2024-10-21,Virtual,15.4
C004163,REP020,HCP0515,2024-06-21,In-Person,14.5
C002511,REP012,HCP0111,2024-01-30,In-Person,14.2
C001678,REP008,HCP0329,03-Nov-2024,In-Person,16.7
C002803,REP013,HCP0055,2024-10-09,In-Person,15.0
C002907,REP014,HCP0377,2024-03-11,Virtual,13.5
C008066,REP036,HCP0017,23-Jul-2024,In-Person,16.2
C002297,REP011,HCP0577,12/15/2024,Virtual,4.1
C004252,REP020,HCP0422,09/27/2024,In-Person,24.5
C000297,REP002,HCP0527,09-Feb-2024,In-Person,18.9
C007910,REP036,HCP0493,14-Mar-2024,In-Person,17.3
C000058,REP001,HCP0489,11/07/2024,In-Person,19.5
C005710,REP026,HCP0149,2024-03-26,In-Person,14.3
C002908,REP014,HCP0157,11/05/2024,Phone,20.5
C006831,REP031,HCP0430,04/17/2024,In-Person ,24.3
C005370,REP025,HCP0103,18-Jul-2024,Virtual,27.9
C006565,REP030,HCP0345,2024-07-19,Phone,25.7
C005293,REP024,HCP0466,05-Apr-2024,Phone,15.9
C006994,REP032,HCP0035,18-May-2024,Virtual,28.1
C006651,REP030,HCP0212,06/27/2024,Phone,2.0
C004059,REP019,HCP0412,01/30/2024,Phone,22.2
C003258,REP015,HCP0143,2024-04-19,In-Person,12.3
C003827,REP018,HCP0509,2024-05-26,In-Person,12.6
C000649,REP003,HCP0229,2024-05-05,In-Person,17.8
C001371,REP007,HCP0313,12-Mar-2024,In-Person,18.5
C005519,REP025,HCP0002,03-Nov-2024,Phone,9.0
C004054,REP019,HCP0445,2024-12-16,Virtual,22.0
C006560,REP030,HCP0010,01/23/2024,In-Person,10.8
C006366,REP029,HCP0295,2024-07-06,Phone,8.2
C003315,REP016,HCP0246,02/06/2024,In-Person,10.1
C000682,REP004,HCP0036,05/16/2024,In-Person,14.5
C000435,REP002,HCP0364,03/22/2024,Virtual,5.2
C008033,REP036,HCP0244,15-Aug-2024,Virtual,19.9
C003530,REP017,HCP0096,11/26/2024,In-Person,24.9
C001490,REP007,HCP0390,21-Jul-2024,Phone,12.8
C000813,REP004,HCP0458,24-Mar-2024,In-Person,17.8
C001883,REP009,HCP0536,2024-04-30,Phone,9.7
C005844,REP026,HCP0086,30-Aug-2024,Virtual,7.0
C005671,REP026,HCP0498,13-Dec-2024,In-Person,13.0
C001941,REP009,HCP0588,2024-10-24,Virtual,19.5
C007521,REP034,HCP0356,30-Sep-2024,Virtual,12.8
C007121,REP032,HCP0488,11/19/2024,In-Person,
C004831,REP022,HCP0024,2024-04-13,In-Person,30.9
C001182,REP006,HCP0387,2024-08-11,Phone,22.1
C001376,REP007,HCP0290,05/04/2024,In-Person,12.3
C006746,REP031,HCP0469,08/14/2024,Virtual,24.7
C003150,REP015,HCP0400,2024-08-11,In-Person,22.3
C000627,REP003,HCP0519,2024-03-28,In-Person,22.9
C002955,REP014,HCP0162,2024-11-06,Virtual ,10.1
C001670,REP008,HCP0542,2024-08-24,In-Person,5.9
C002113,REP010,HCP0320,2024-05-30,Virtual,3.5
C002819,REP013,HCP0165,2024-12-02,Virtual,18.4
C002500,REP012,HCP0545,2024-05-10,Phone,22.2
C008436,REP038,HCP0156,2024-10-31,In-Person,17.6
C000085,REP001,HCP0343,2024-12-20,Virtual,10.7
C006035,REP027,HCP0329,2024-11-04,Phone,25.2
C004966,REP022,HCP0263,09/24/2024,Virtual,25.6
C002284,REP011,HCP0216,2024-05-27,Phone ,16.1
C002778,REP013,HCP0208,07-Feb-2024,In-Person,29.5
C004909,REP022,HCP0575,06/02/2024,Virtual,15.3
C000419,REP002,HCP0595,2024-01-25,In-Person,21.2
C002358,REP011,HCP0044,11/17/2024,Virtual,33.1
C005951,REP027,HCP0584,20-Feb-2024,In-Person,11.2
C005486,REP025,HCP0497,2024-03-30,In-Person,28.9
C000294,REP002,HCP0193,17-Dec-2024,Phone,22.1
C008419,REP038,HCP0362,01/20/2024,In-Person,12.0
C001507,REP007,HCP0145,2024-07-11,In-Person,25.5
C007871,REP036,HCP0052,02/01/2024,In-Person,15.2
