month,sp500_nominal,sp500_real,cape,vix,gold_price,rate_10y,sp_return_m,real_return_m,volatility_12m,drawdown,year,decade
1974-08-01,76.03,465.5,9.82,,154.64,8.04,-0.0414,-0.0529,0.1697,-0.4931,1974,1970s
1974-09-01,68.12,412.12,8.68,,151.75,8.04,-0.104,-0.1147,0.1802,-0.5513,1974,1970s
1974-10-01,69.44,416.0,8.74,,158.78,7.9,0.0194,0.0094,0.1719,-0.547,1974,1970s
1974-11-01,71.74,426.44,8.95,,181.66,7.68,0.0331,0.0251,0.1803,-0.5357,1974,1970s
1974-12-01,67.07,395.61,8.29,,183.78,7.43,-0.0651,-0.0723,0.1789,-0.5692,1974,1970s
1975-01-01,72.56,426.35,8.92,,176.27,7.5,0.0819,0.0777,0.2066,-0.5358,1975,1970s
1975-02-01,80.1,467.06,9.76,,179.6,7.39,0.1039,0.0955,0.2413,-0.4914,1975,1970s
1975-03-01,83.78,486.67,10.16,,178.16,7.73,0.0459,0.042,0.2421,-0.4701,1975,1970s
1975-04-01,84.72,490.27,10.23,,169.84,8.23,0.0112,0.0074,0.2387,-0.4662,1975,1970s
1975-05-01,90.1,518.46,10.82,,167.39,8.06,0.0635,0.0575,0.2462,-0.4355,1975,1970s
1975-06-01,92.4,527.73,11.01,,164.24,7.86,0.0255,0.0179,0.2472,-0.4254,1975,1970s
1975-07-01,92.49,522.39,10.9,,165.17,8.06,0.001,-0.0101,0.2092,-0.4312,1975,1970s
1975-08-01,85.71,483.21,10.09,,163.0,8.4,-0.0733,-0.075,0.2206,-0.4738,1975,1970s
1975-09-01,84.67,474.72,9.92,,144.17,8.43,-0.0121,-0.0176,0.1841,-0.4831,1975,1970s
1975-10-01,88.57,493.87,10.33,,142.79,8.14,0.0461,0.0403,0.1859,-0.4622,1975,1970s
1975-11-01,90.07,498.61,10.44,,142.42,8.05,0.0169,0.0096,0.1856,-0.4571,1975,1970s
1975-12-01,88.7,489.25,10.25,,139.3,8.0,-0.0152,-0.0188,0.1662,-0.4673,1975,1970s
1976-01-01,96.86,533.3,11.19,,131.05,7.74,0.092,0.09,0.1703,-0.4193,1976,1970s
1976-02-01,100.6,551.91,11.59,,131.06,7.79,0.0386,0.0349,0.1486,-0.399,1976,1970s
1976-03-01,101.1,553.66,11.63,,132.76,7.73,0.005,0.0032,0.1464,-0.3971,1976,1970s
1976-04-01,101.9,556.05,11.69,,127.94,7.56,0.0079,0.0043,0.1466,-0.3945,1976,1970s
1976-05-01,101.2,548.32,11.53,,126.92,7.9,-0.0069,-0.0139,0.1385,-0.4029,1976,1970s
1976-06-01,101.8,548.66,11.54,,125.71,7.86,0.0059,0.0006,0.1376,-0.4026,1976,1970s
1976-07-01,104.2,558.64,11.76,,117.73,7.83,0.0236,0.0182,0.138,-0.3917,1976,1970s
1976-08-01,103.3,550.92,11.6,,109.93,7.77,-0.0086,-0.0138,0.1067,-0.4001,1976,1970s
1976-09-01,105.5,560.7,11.81,,114.15,7.59,0.0213,0.0178,0.1022,-0.3895,1976,1970s
1976-10-01,101.9,538.76,11.35,,116.15,7.41,-0.0341,-0.0391,0.1101,-0.4134,1976,1970s
1976-11-01,101.2,534.14,11.25,,130.46,7.29,-0.0069,-0.0086,0.1115,-0.4184,1976,1970s
1976-12-01,104.7,550.71,11.6,,133.93,6.87,0.0346,0.031,0.1102,-0.4003,1976,1970s
1977-01-01,103.8,543.18,11.44,,132.26,7.21,-0.0086,-0.0137,0.0723,-0.4085,1977,1970s
1977-02-01,101.0,523.16,11.01,,136.24,7.39,-0.027,-0.0369,0.0698,-0.4303,1977,1970s
1977-03-01,100.6,517.59,10.9,,148.23,7.46,-0.004,-0.0106,0.0697,-0.4364,1977,1970s
1977-04-01,99.05,505.37,10.64,,149.17,7.37,-0.0154,-0.0236,0.0706,-0.4497,1977,1970s
1977-05-01,98.76,501.38,10.55,,146.61,7.46,-0.0029,-0.0079,0.0704,-0.4541,1977,1970s
1977-06-01,99.29,500.75,10.53,,140.78,7.28,0.0054,-0.0013,0.0704,-0.4547,1977,1970s
1977-07-01,100.2,502.85,10.57,,143.39,7.33,0.0092,0.0042,0.066,-0.4525,1977,1970s
1977-08-01,97.75,488.95,10.27,,144.94,7.4,-0.0245,-0.0276,0.0693,-0.4676,1977,1970s
1977-09-01,96.23,479.78,10.07,,149.53,7.34,-0.0155,-0.0188,0.064,-0.4776,1977,1970s
1977-10-01,93.74,465.85,9.77,,158.95,7.52,-0.0259,-0.029,0.0607,-0.4927,1977,1970s
1977-11-01,94.28,466.26,9.77,,162.1,7.58,0.0058,0.0009,0.062,-0.4923,1977,1970s
1977-12-01,93.82,462.49,9.68,,160.45,7.69,-0.0049,-0.0081,0.0439,-0.4964,1977,1970s
1978-01-01,90.25,442.05,9.24,,173.18,7.96,-0.0381,-0.0442,0.0526,-0.5187,1978,1970s
1978-02-01,88.98,433.06,9.05,,178.14,8.03,-0.0141,-0.0203,0.0499,-0.5285,1978,1970s
1978-03-01,88.82,428.87,8.95,,183.61,8.04,-0.0018,-0.0097,0.0503,-0.533,1978,1970s
1978-04-01,92.71,444.15,9.26,,175.28,8.15,0.0438,0.0356,0.0733,-0.5164,1978,1970s
1978-05-01,97.41,462.32,9.63,,176.31,8.35,0.0507,0.0409,0.0923,-0.4966,1978,1970s
1978-06-01,97.66,458.53,9.55,,183.75,8.46,0.0026,-0.0082,0.0921,-0.5007,1978,1970s
1978-07-01,97.19,452.85,9.43,,188.73,8.64,-0.0048,-0.0124,0.0915,-0.5069,1978,1970s
1978-08-01,103.9,481.92,10.02,,206.3,8.41,0.069,0.0642,0.1122,-0.4752,1978,1970s
1978-09-01,103.9,478.3,9.94,,212.08,8.42,0.0,-0.0075,0.11,-0.4792,1978,1970s
1978-10-01,100.6,458.96,9.53,,227.44,8.64,-0.0318,-0.0404,0.1121,-0.5003,1978,1970s
1978-11-01,94.71,430.17,8.93,,206.2,8.81,-0.0585,-0.0627,0.1295,-0.5316,1978,1970s
1978-12-01,96.11,434.59,9.01,,207.85,9.01,0.0148,0.0103,0.1301,-0.5268,1978,1970s
1979-01-01,99.71,446.91,9.26,,227.28,9.1,0.0375,0.0283,0.1261,-0.5134,1979,1970s
1979-02-01,98.23,435.18,9.0,,245.67,9.1,-0.0148,-0.0262,0.1263,-0.5261,1979,1970s
1979-03-01,100.1,439.02,9.07,,242.05,9.12,0.019,0.0088,0.1261,-0.522,1979,1970s
1979-04-01,102.1,442.71,9.13,,239.11,9.18,0.02,0.0084,0.1214,-0.5179,1979,1970s
1979-05-01,99.73,426.99,8.79,,257.59,9.25,-0.0232,-0.0355,0.1158,-0.5351,1979,1970s
1979-06-01,101.7,430.61,8.85,,279.07,8.91,0.0198,0.0085,0.1171,-0.5311,1979,1970s
1979-07-01,102.7,430.09,8.83,,294.74,8.95,0.0098,-0.0012,0.1169,-0.5317,1979,1970s
1979-08-01,107.4,445.5,9.13,,300.82,9.03,0.0458,0.0358,0.1046,-0.5149,1979,1970s
1979-09-01,108.6,445.65,9.11,,354.95,9.33,0.0112,0.0003,0.1049,-0.5147,1979,1970s
1979-10-01,104.5,425.4,8.68,,391.66,10.3,-0.0378,-0.0454,0.1073,-0.5368,1979,1970s
1979-11-01,103.7,418.25,8.52,,391.99,10.65,-0.0077,-0.0168,0.0848,-0.5446,1979,1970s
1979-12-01,107.8,430.25,8.75,,455.08,10.39,0.0395,0.0287,0.0904,-0.5315,1979,1970s
1980-01-01,110.9,436.37,8.85,,675.31,10.8,0.0288,0.0142,0.0879,-0.5248,1980,1980s
1980-02-01,115.3,447.36,9.05,,665.32,12.41,0.0397,0.0252,0.0886,-0.5129,1980,1980s
1980-03-01,104.7,400.14,8.08,,553.58,12.75,-0.0919,-0.1056,0.1374,-0.5643,1980,1980s
1980-04-01,103.0,389.27,7.84,,517.41,11.47,-0.0162,-0.0272,0.1377,-0.5761,1980,1980s
1980-05-01,107.7,403.06,8.1,,513.8,10.18,0.0456,0.0354,0.1414,-0.5611,1980,1980s
1980-06-01,114.6,424.21,8.51,,600.72,9.78,0.0641,0.0525,0.1522,-0.5381,1980,1980s
1980-07-01,119.8,443.46,8.88,,643.27,10.25,0.0454,0.0454,0.156,-0.5171,1980,1980s
1980-08-01,123.5,453.86,9.07,,627.15,11.1,0.0309,0.0235,0.1534,-0.5058,1980,1980s
1980-09-01,126.5,461.01,9.2,,673.63,11.51,0.0243,0.0158,0.1538,-0.498,1980,1980s
1980-10-01,130.2,470.02,9.36,,661.15,11.75,0.0292,0.0195,0.1436,-0.4882,1980,1980s
1980-11-01,135.7,485.87,9.65,,624.77,12.68,0.0422,0.0337,0.1421,-0.4709,1980,1980s
1980-12-01,133.5,473.56,9.39,,538.26,12.84,-0.0162,-0.0253,0.1461,-0.4844,1980,1980s
1981-01-01,133.0,467.99,9.26,,557.39,12.57,-0.0037,-0.0118,0.1473,-0.4904,1981,1980s
1981-02-01,128.4,447.18,8.83,,499.76,13.19,-0.0346,-0.0445,0.1529,-0.5131,1981,1980s
1981-03-01,133.2,460.75,9.08,,499.11,13.12,0.0374,0.0303,0.1066,-0.4983,1981,1980s
1981-04-01,134.4,461.77,9.09,,495.8,13.68,0.009,0.0022,0.0999,-0.4972,1981,1980s
1981-05-01,131.7,448.96,8.82,,479.7,14.1,-0.0201,-0.0277,0.105,-0.5111,1981,1980s
1981-06-01,132.3,447.03,8.77,,461.09,13.47,0.0046,-0.0043,0.0922,-0.5132,1981,1980s
1981-07-01,129.1,431.45,8.45,,409.07,14.28,-0.0242,-0.0349,0.0912,-0.5302,1981,1980s
1981-08-01,129.6,429.84,8.4,,410.16,14.94,0.0039,-0.0037,0.0873,-0.532,1981,1980s
1981-09-01,118.3,388.57,7.58,,443.75,15.32,-0.0872,-0.096,0.1232,-0.5769,1981,1980s
1981-10-01,119.8,392.66,7.65,,437.76,15.15,0.0127,0.0105,0.1193,-0.5724,1981,1980s
1981-11-01,122.9,401.53,7.81,,413.37,13.39,0.0259,0.0226,0.1129,-0.5628,1981,1980s
1981-12-01,123.8,403.18,7.83,,410.09,13.72,0.0073,0.0041,0.1135,-0.561,1981,1980s
1982-01-01,117.3,380.79,7.39,,384.14,14.59,-0.0525,-0.0555,0.1226,-0.5854,1982,1980s
1982-02-01,114.5,370.52,7.18,,374.13,14.43,-0.0239,-0.027,0.1207,-0.5966,1982,1980s
1982-03-01,110.8,358.93,6.95,,330.25,13.86,-0.0323,-0.0313,0.1113,-0.6092,1982,1980s
1982-04-01,116.3,375.16,7.26,,350.3,13.87,0.0496,0.0452,0.1271,-0.5915,1982,1980s
1982-05-01,116.4,371.95,7.19,,333.71,13.62,0.0009,-0.0086,0.1272,-0.595,1982,1980s
1982-06-01,109.7,346.21,6.69,,314.98,14.3,-0.0576,-0.0692,0.1346,-0.623,1982,1980s
1982-07-01,109.4,343.49,6.64,,338.97,13.95,-0.0027,-0.0079,0.1347,-0.626,1982,1980s
1982-08-01,109.7,343.73,6.64,,364.23,13.06,0.0027,0.0007,0.1345,-0.6257,1982,1980s
1982-09-01,122.4,382.74,7.4,,437.31,12.34,0.1158,0.1135,0.1627,-0.5832,1982,1980s
1982-10-01,132.7,413.68,8.0,,422.15,10.91,0.0842,0.0808,0.1816,-0.5496,1982,1980s
1982-11-01,138.1,431.39,8.35,,414.89,10.55,0.0407,0.0428,0.1836,-0.5303,1982,1980s
1982-12-01,139.4,437.24,8.47,,444.5,10.54,0.0094,0.0136,0.1836,-0.5239,1982,1980s
1983-01-01,144.3,451.68,8.76,,481.29,10.46,0.0352,0.033,0.1709,-0.5082,1983,1980s
1983-02-01,146.8,459.03,8.91,,491.09,10.72,0.0173,0.0163,0.1646,-0.5002,1983,1980s
1983-03-01,151.9,474.98,9.23,,419.7,10.51,0.0347,0.0347,0.1538,-0.4828,1983,1980s
1983-04-01,157.7,489.62,9.53,,432.88,10.4,0.0382,0.0308,0.1524,-0.4669,1983,1980s
1983-05-01,164.1,506.41,9.87,,438.01,10.38,0.0406,0.0343,0.1503,-0.4486,1983,1980s
1983-06-01,166.4,511.96,10.0,,412.84,10.85,0.014,0.011,0.1185,-0.4425,1983,1980s
1983-07-01,167.0,511.74,10.01,,402.91,11.38,0.0036,-0.0004,0.1164,-0.4428,1983,1980s
1983-08-01,162.4,496.16,9.73,,416.2,11.85,-0.0275,-0.0304,0.1292,-0.4597,1983,1980s
1983-09-01,167.2,508.29,9.98,,411.8,11.65,0.0296,0.0244,0.0934,-0.4465,1983,1980s
1983-10-01,167.7,508.29,10.0,,393.6,11.54,0.003,0.0,0.0716,-0.4465,1983,1980s
1983-11-01,165.2,499.73,9.85,,381.7,11.69,-0.0149,-0.0168,0.0754,-0.4559,1983,1980s
1983-12-01,164.4,496.82,9.82,,388.34,11.83,-0.0048,-0.0058,0.0779,-0.459,1983,1980s
1984-01-01,166.4,499.9,9.89,,370.89,11.67,0.0122,0.0062,0.0745,-0.4557,1984,1980s
1984-02-01,157.3,470.25,9.32,,385.96,11.84,-0.0547,-0.0593,0.0996,-0.488,1984,1980s
1984-03-01,157.4,469.63,9.33,,394.26,12.32,0.0006,-0.0013,0.0946,-0.4886,1984,1980s
1984-04-01,157.6,467.95,9.31,,381.37,12.63,0.0013,-0.0036,0.0867,-0.4905,1984,1980s
1984-05-01,156.6,463.63,9.23,,377.4,13.41,-0.0063,-0.0092,0.0747,-0.4952,1984,1980s
1984-06-01,153.1,451.96,9.01,,377.7,13.56,-0.0223,-0.0252,0.0742,-0.5079,1984,1980s
1984-07-01,151.1,444.34,8.87,,347.71,13.36,-0.0131,-0.0169,0.0735,-0.5162,1984,1980s
1984-08-01,164.4,481.6,9.62,,347.7,12.72,0.088,0.0839,0.1177,-0.4756,1984,1980s
1984-09-01,166.1,484.26,9.69,,340.2,12.52,0.0103,0.0055,0.1142,-0.4727,1984,1980s
1984-10-01,164.8,479.11,9.6,,341.0,12.16,-0.0078,-0.0106,0.1144,-0.4783,1984,1980s
1984-11-01,166.3,483.47,9.69,,342.0,11.57,0.0091,0.0091,0.1137,-0.4736,1984,1980s
1984-12-01,164.5,478.23,9.6,,319.54,11.5,-0.0108,-0.0108,0.1142,-0.4793,1984,1980s
1985-01-01,171.6,497.93,10.0,,302.79,11.38,0.0432,0.0412,0.1216,-0.4578,1985,1980s
1985-02-01,180.9,522.44,10.49,,299.1,11.51,0.0542,0.0492,0.1137,-0.4311,1985,1980s
1985-03-01,179.4,516.16,10.37,,313.5,11.86,-0.0083,-0.012,0.115,-0.438,1985,1980s
1985-04-01,180.6,517.18,10.4,,326.8,11.43,0.0067,0.002,0.1146,-0.4369,1985,1980s
1985-05-01,184.9,527.52,10.61,,316.0,10.85,0.0238,0.02,0.1133,-0.4256,1985,1980s
1985-06-01,188.9,537.43,10.81,,316.5,10.16,0.0216,0.0188,0.1061,-0.4148,1985,1980s
1985-07-01,192.5,546.66,11.0,,317.2,10.31,0.0191,0.0172,0.1005,-0.4048,1985,1980s
1985-08-01,188.3,533.74,10.74,,330.4,10.33,-0.0218,-0.0236,0.0777,-0.4188,1985,1980s
1985-09-01,184.1,520.39,10.47,,323.35,10.37,-0.0223,-0.025,0.0849,-0.4334,1985,1980s
1985-10-01,186.2,524.39,10.55,,325.85,10.24,0.0114,0.0077,0.0829,-0.429,1985,1980s
1985-11-01,197.5,554.68,11.16,,321.5,9.78,0.0607,0.0578,0.0968,-0.396,1985,1980s
1985-12-01,207.3,580.61,11.69,,321.9,9.26,0.0496,0.0467,0.0982,-0.3678,1985,1980s
1986-01-01,208.2,581.53,11.72,,347.48,9.19,0.0043,0.0016,0.0958,-0.3668,1986,1980s
1986-02-01,219.4,614.5,12.39,,338.89,8.7,0.0538,0.0567,0.0956,-0.3309,1986,1980s
1986-03-01,232.3,653.62,13.19,,345.7,7.78,0.0588,0.0637,0.1001,-0.2883,1986,1980s
1986-04-01,238.0,670.89,13.55,,340.44,7.3,0.0245,0.0264,0.0986,-0.2695,1986,1980s
1986-05-01,238.5,670.44,13.56,,342.4,7.71,0.0021,-0.0007,0.101,-0.27,1986,1980s
1986-06-01,245.3,685.78,13.89,,342.7,7.8,0.0285,0.0229,0.1012,-0.2533,1986,1980s
1986-07-01,240.2,671.52,13.62,,348.34,7.3,-0.0208,-0.0208,0.1101,-0.2688,1986,1980s
1986-08-01,245.0,683.69,13.89,,376.66,7.17,0.02,0.0181,0.1007,-0.2555,1986,1980s
1986-09-01,238.3,661.98,13.47,,417.73,7.45,-0.0273,-0.0318,0.1032,-0.2792,1986,1980s
1986-10-01,237.4,658.88,13.43,,423.51,7.43,-0.0038,-0.0047,0.106,-0.2826,1986,1980s
1986-11-01,245.1,679.64,13.87,,397.56,7.25,0.0324,0.0315,0.0979,-0.26,1986,1980s
1986-12-01,248.6,688.72,14.09,,390.92,7.11,0.0143,0.0134,0.0918,-0.2501,1986,1980s
1987-01-01,264.5,728.15,14.92,,408.26,7.08,0.064,0.0573,0.1026,-0.2071,1987,1980s
1987-02-01,280.9,770.53,15.82,,401.12,7.25,0.062,0.0582,0.1058,-0.161,1987,1980s
1987-03-01,292.5,798.77,16.43,,408.91,7.25,0.0413,0.0367,0.1003,-0.1302,1987,1980s
1987-04-01,289.3,785.83,16.2,,438.35,8.02,-0.0109,-0.0162,0.1046,-0.1443,1987,1980s
1987-05-01,289.1,782.51,16.16,,460.23,8.61,-0.0007,-0.0042,0.1051,-0.1479,1987,1980s
1987-06-01,301.4,812.92,16.83,,449.59,8.4,0.0425,0.0389,0.1077,-0.1148,1987,1980s
1987-07-01,310.1,834.18,17.31,,450.52,8.45,0.0289,0.0262,0.0995,-0.0917,1987,1980s
1987-08-01,329.4,881.45,18.33,,461.15,8.76,0.0622,0.0567,0.1073,-0.0402,1987,1980s
1987-09-01,318.7,848.37,17.68,,460.38,9.42,-0.0325,-0.0375,0.1101,-0.0762,1987,1980s
1987-10-01,280.2,743.95,15.53,,465.35,9.52,-0.1208,-0.1231,0.1821,-0.1899,1987,1980s
1987-11-01,245.0,649.92,13.59,,467.57,8.86,-0.1256,-0.1264,0.2285,-0.2923,1987,1980s
1987-12-01,241.0,639.31,13.39,,486.24,8.99,-0.0163,-0.0163,0.2288,-0.3039,1987,1980s
1988-01-01,250.5,662.79,13.9,,476.58,8.67,0.0394,0.0367,0.2224,-0.2783,1988,1980s
1988-02-01,258.1,681.13,14.3,,442.07,8.21,0.0303,0.0277,0.2145,-0.2583,1988,1980s
1988-03-01,265.7,698.18,14.67,,443.61,8.37,0.0294,0.025,0.2121,-0.2398,1988,1980s
1988-04-01,262.6,686.5,14.43,,451.55,8.72,-0.0117,-0.0167,0.2121,-0.2525,1988,1980s
1988-05-01,256.1,667.23,14.03,,451.07,9.09,-0.0248,-0.0281,0.2127,-0.2735,1988,1980s
1988-06-01,270.7,702.28,14.77,,451.33,8.92,0.057,0.0525,0.217,-0.2353,1988,1980s
1988-07-01,269.1,695.18,14.61,,437.63,9.06,-0.0059,-0.0101,0.2134,-0.243,1988,1980s
1988-08-01,263.7,678.37,14.24,,431.28,9.26,-0.0201,-0.0242,0.1984,-0.2613,1988,1980s
1988-09-01,268.0,684.83,14.37,,413.46,8.98,0.0163,0.0095,0.2002,-0.2543,1988,1980s
1988-10-01,277.4,706.49,14.81,,406.78,8.8,0.0351,0.0316,0.1662,-0.2307,1988,1980s
1988-11-01,271.0,689.61,14.45,,420.17,8.96,-0.0231,-0.0239,0.0999,-0.2491,1988,1980s
1988-12-01,276.5,702.44,14.7,,419.05,9.11,0.0203,0.0186,0.0965,-0.2351,1988,1980s
1989-01-01,285.4,721.46,15.09,,404.01,9.09,0.0322,0.0271,0.0944,-0.2144,1989,1980s
1989-02-01,294.0,740.14,15.47,,387.51,9.17,0.0301,0.0259,0.0944,-0.1941,1989,1980s
1989-03-01,292.7,732.65,15.3,,390.15,9.36,-0.0044,-0.0101,0.0934,-0.2022,1989,1980s
1989-04-01,302.3,751.77,15.69,,384.4,9.18,0.0328,0.0261,0.0935,-0.1814,1989,1980s
1989-05-01,313.9,776.2,16.19,,371.05,8.86,0.0384,0.0325,0.0874,-0.1548,1989,1980s
1989-06-01,323.7,798.5,16.64,,367.6,8.28,0.0312,0.0287,0.078,-0.1305,1989,1980s
1989-07-01,331.9,816.75,17.01,,375.04,8.02,0.0253,0.0229,0.0749,-0.1107,1989,1980s
1989-08-01,346.6,851.56,17.73,,365.14,8.11,0.0443,0.0426,0.0666,-0.0728,1989,1980s
1989-09-01,347.3,850.54,17.71,,361.75,8.19,0.002,-0.0012,0.0697,-0.0739,1989,1980s
1989-10-01,347.4,846.73,17.64,,366.88,8.01,0.0003,-0.0045,0.0712,-0.078,1989,1980s
1989-11-01,340.2,827.2,17.24,,394.26,7.87,-0.0207,-0.0231,0.0697,-0.0993,1989,1980s
1989-12-01,348.6,846.28,17.65,,409.39,7.84,0.0247,0.0231,0.0699,-0.0785,1989,1980s
1990-01-01,339.97,816.91,17.05,23.35,410.11,8.21,-0.0248,-0.0347,0.0811,-0.1105,1990,1990s
1990-02-01,330.45,790.31,16.51,23.26,416.81,8.47,-0.028,-0.0326,0.0896,-0.1395,1990,1990s
1990-03-01,338.46,805.07,16.83,20.06,393.06,8.59,0.0242,0.0187,0.0891,-0.1234,1990,1990s
1990-04-01,338.18,803.15,16.81,21.4,374.24,8.79,-0.0008,-0.0024,0.0871,-0.1255,1990,1990s
1990-05-01,350.25,829.89,17.39,18.1,369.05,8.76,0.0357,0.0333,0.0862,-0.0964,1990,1990s
1990-06-01,360.39,849.31,17.82,16.82,352.33,8.48,0.029,0.0234,0.0856,-0.0752,1990,1990s
1990-07-01,360.03,845.21,17.75,18.39,362.53,8.47,-0.001,-0.0048,0.0842,-0.0797,1990,1990s
1990-08-01,330.75,769.39,16.17,28.18,394.73,8.75,-0.0813,-0.0897,0.1126,-0.1622,1990,1990s
1990-09-01,315.41,727.62,15.3,29.11,389.32,8.89,-0.0464,-0.0543,0.1202,-0.2077,1990,1990s
1990-10-01,307.12,704.25,14.82,29.63,380.74,8.72,-0.0263,-0.0321,0.1213,-0.2332,1990,1990s
1990-11-01,315.29,721.37,15.19,24.89,381.73,8.39,0.0266,0.0243,0.1257,-0.2145,1990,1990s
1990-12-01,328.75,752.16,15.85,23.36,376.95,8.08,0.0427,0.0427,0.1316,-0.181,1990,1990s
1991-01-01,325.49,740.28,15.61,27.43,383.64,8.09,-0.0099,-0.0158,0.1299,-0.1939,1991,1990s
1991-02-01,362.26,822.68,17.35,21.6,363.83,7.85,0.113,0.1113,0.1704,-0.1042,1991,1990s
1991-03-01,372.28,844.19,17.82,17.74,363.34,8.11,0.0277,0.0261,0.1708,-0.0808,1991,1990s
1991-04-01,379.68,859.69,18.16,17.37,358.38,8.04,0.0199,0.0184,0.1707,-0.0639,1991,1990s
1991-05-01,377.99,853.34,18.04,16.93,356.95,8.07,-0.0045,-0.0074,0.1691,-0.0708,1991,1990s
1991-06-01,378.29,851.51,18.02,17.13,366.72,8.28,0.0008,-0.0021,0.1675,-0.0728,1991,1990s
1991-07-01,380.23,854.62,18.1,17.29,367.69,8.27,0.0051,0.0037,0.1674,-0.0694,1991,1990s
1991-08-01,389.4,872.67,18.51,15.68,356.31,7.9,0.0241,0.0211,0.1383,-0.0498,1991,1990s
1991-09-01,387.2,863.94,18.36,16.96,348.74,7.65,-0.0056,-0.01,0.124,-0.0593,1991,1990s
1991-10-01,386.88,861.97,18.35,16.36,358.69,7.53,-0.0008,-0.0023,0.1165,-0.0614,1991,1990s
1991-11-01,385.92,857.33,18.29,17.77,360.17,7.42,-0.0025,-0.0054,0.1183,-0.0665,1991,1990s
1991-12-01,388.51,862.46,18.44,18.35,361.73,7.09,0.0067,0.006,0.1154,-0.0609,1991,1990s
1992-01-01,416.08,922.33,19.77,17.68,354.45,7.03,0.071,0.0694,0.1247,0.0,1992,1990s
1992-02-01,412.56,911.23,19.58,17.48,353.91,7.34,-0.0085,-0.012,0.0774,-0.012,1992,1990s
1992-03-01,407.36,895.22,19.28,17.52,344.34,7.54,-0.0126,-0.0176,0.0785,-0.0294,1992,1990s
1992-04-01,407.41,894.05,19.3,16.56,338.62,7.48,0.0001,-0.0013,0.0777,-0.0307,1992,1990s
1992-05-01,414.81,908.98,19.66,15.08,337.24,7.39,0.0182,0.0167,0.0776,-0.0145,1992,1990s
1992-06-01,408.27,891.46,19.32,15.2,340.81,7.26,-0.0158,-0.0193,0.081,-0.0335,1992,1990s
1992-07-01,415.05,904.33,19.62,13.6,352.72,6.84,0.0166,0.0144,0.0816,-0.0195,1992,1990s
1992-08-01,417.93,908.02,19.72,14.42,343.06,6.59,0.0069,0.0041,0.0795,-0.0155,1992,1990s
1992-09-01,418.48,906.64,19.71,13.7,345.43,6.42,0.0013,-0.0015,0.0787,-0.017,1992,1990s
1992-10-01,412.5,890.53,19.37,17.64,344.38,6.59,-0.0143,-0.0178,0.0812,-0.0345,1992,1990s
1992-11-01,422.84,911.57,19.83,14.42,335.02,6.87,0.0251,0.0236,0.0829,-0.0117,1992,1990s
1992-12-01,435.64,939.83,20.45,12.19,334.82,6.77,0.0303,0.031,0.0858,0.0,1992,1990s
1993-01-01,435.23,934.33,20.32,12.41,329.01,6.6,-0.0009,-0.0059,0.0543,-0.0059,1993,1990s
1993-02-01,441.7,944.91,20.55,13.72,329.31,6.26,0.0149,0.0113,0.0535,0.0,1993,1990s
1993-03-01,450.16,959.65,20.86,13.61,330.08,5.98,0.0192,0.0156,0.051,0.0,1993,1990s
1993-04-01,443.08,941.94,20.46,12.84,342.15,5.97,-0.0157,-0.0185,0.056,-0.0185,1993,1990s
1993-05-01,445.25,945.24,20.52,13.61,367.18,6.04,0.0049,0.0035,0.0547,-0.015,1993,1990s
1993-06-01,448.06,949.89,20.61,12.52,371.89,5.96,0.0063,0.0049,0.0493,-0.0102,1993,1990s
1993-07-01,447.29,948.25,20.56,11.5,392.19,5.81,-0.0017,-0.0017,0.0492,-0.0119,1993,1990s
1993-08-01,454.13,960.09,20.81,11.93,378.84,5.68,0.0153,0.0125,0.05,0.0,1993,1990s
1993-09-01,459.24,968.89,20.99,12.93,355.28,5.36,0.0113,0.0092,0.0498,0.0,1993,1990s
1993-10-01,463.9,974.69,21.11,11.88,364.18,5.33,0.0101,0.006,0.0435,0.0,1993,1990s
1993-11-01,462.89,971.9,21.04,14.08,373.83,5.72,-0.0022,-0.0029,0.0416,-0.0029,1993,1990s
1993-12-01,465.95,978.33,21.16,11.36,383.3,5.77,0.0066,0.0066,0.0335,0.0,1993,1990s
1994-01-01,472.99,990.39,21.41,11.29,386.88,5.75,0.0151,0.0123,0.0339,0.0,1994,1990s
1994-02-01,471.58,984.07,21.26,13.64,381.91,5.97,-0.003,-0.0064,0.0341,-0.0064,1994,1990s
1994-03-01,463.81,964.57,20.83,15.22,384.13,6.48,-0.0165,-0.0198,0.037,-0.0261,1994,1990s
1994-04-01,447.23,928.83,20.06,16.47,377.27,6.97,-0.0357,-0.0371,0.0507,-0.0622,1994,1990s
1994-05-01,450.9,935.82,20.2,13.9,381.43,7.18,0.0082,0.0075,0.0511,-0.0551,1994,1990s
1994-06-01,454.83,940.78,20.29,13.41,385.64,7.1,0.0087,0.0053,0.0514,-0.0501,1994,1990s
1994-07-01,451.4,931.17,20.07,12.48,385.49,7.3,-0.0075,-0.0102,0.0521,-0.0598,1994,1990s
1994-08-01,464.24,953.8,20.54,11.89,380.36,7.24,0.0284,0.0243,0.0575,-0.0369,1994,1990s
1994-09-01,466.96,956.82,20.58,13.23,391.58,7.46,0.0059,0.0032,0.0568,-0.0339,1994,1990s
1994-10-01,463.81,949.73,20.4,15.25,389.77,7.74,-0.0067,-0.0074,0.0565,-0.0411,1994,1990s
